sub_5D5760,0x5d5760,0x1d5760,0xb
sub_5D5770,0x5d5770,0x1d5770,0x129
sub_5D58F0,0x5d58f0,0x1d58f0,0x6
Hud_MapZone_98::DrawZoneName_5D5900,0x5d5900,0x1d5900,0x1c5
Hud_MapZone_98::sub_5D5AD0,0x5d5ad0,0x1d5ad0,0x20
Hud_MapZone_98::sub_5D5AF0,0x5d5af0,0x1d5af0,0x64
Hud_MapZone_98::sub_5D5B60,0x5d5b60,0x1d5b60,0xe7
Hud_MapZone_98::sub_5D5C50,0x5d5c50,0x1d5c50,0xf
Hud_MapZone_98::ctor_5D5C60,0x5d5c60,0x1d5c60,0x13
Garox_1118_sub::DrawPlayerStats_5D5C80,0x5d5c80,0x1d5c80,0x3de
sub_5D6060,0x5d6060,0x1d6060,0x13e
sub_5D61A0,0x5d61a0,0x1d61a0,0xe8
sub_5D6290,0x5d6290,0x1d6290,0x61
Garox_12E4_sub::DrawPause_5D63B0,0x5d63b0,0x1d63b0,0x48d
Hud_2B00::DrawGui_5D6860,0x5d6860,0x1d6860,0xd6
nullsub_360,0x5d6970,0x1d6970,0x1
nullsub_361,0x5d69b0,0x1d69b0,0x1
Hud_2B00::sub_5D69C0,0x5d69c0,0x1d69c0,0xb
Hud_2B00::UpdateHUD_5D69D0,0x5d69d0,0x1d69d0,0x98
sub_5D6A70,0x5d6a70,0x1d6a70,0x15
Hud_2B00::sub_5D6A90,0x5d6a90,0x1d6a90,0x1c
sub_5D6AB0,0x5d6ab0,0x1d6ab0,0x45
sub_5D6B00,0x5d6b00,0x1d6b00,0xd3
Hud_2B00::sub_5D6BE0,0x5d6be0,0x1d6be0,0x3a
Hud_2B00::IsBusy_5D6C20,0x5d6c20,0x1d6c20,0x42
sub_5D6C70,0x5d6c70,0x1d6c70,0x39
Hud_2B00::sub_5D6CB0,0x5d6cb0,0x1d6cb0,0x13
Hud_2B00::ctor_5D6CD0,0x5d6cd0,0x1d6cd0,0x11d
Hud_CopHead_C::ctor_5D7510,0x5d7510,0x1d7510,0x17
Hud_Arrow_7C::ctor_5D7600,0x5d7600,0x1d7600,0x41
Hud_Pager_C::ctor_5D7650,0x5d7650,0x1d7650,0x11
sub_5D7670,0x5d7670,0x1d7670,0x81
sub_5D7700,0x5d7700,0x1d7700,0x18
sub_5D7720,0x5d7720,0x1d7720,0x7a
sub_5D77A0,0x5d77a0,0x1d77a0,0x7b
nullsub_362,0x5d7ac0,0x1d7ac0,0x1
nullsub_363,0x5d7b10,0x1d7b10,0x1
Input_InitMouse_5D7BF0,0x5d7bf0,0x1d7bf0,0x66
Input_MouseAcquire_5D7C60,0x5d7c60,0x1d7c60,0x10
Input_ReleaseMouse_5D7C70,0x5d7c70,0x1d7c70,0x25
j_gbh_init_5D7CA0,0x5d7ca0,0x1d7ca0,0x9
sub_5D7CB0,0x5d7cb0,0x1d7cb0,0x7a
sub_5D7D30,0x5d7d30,0x1d7d30,0x8c
FreeSurface_5D7DC0,0x5d7dc0,0x1d7dc0,0xd
sub_5D7DD0,0x5d7dd0,0x1d7dd0,0xeb
DrawFigure_5D7EC0,0x5d7ec0,0x1d7ec0,0x517
CalcQuadFlags_5D83E0,0x5d83e0,0x1d83e0,0x82
sub_5D8470,0x5d8470,0x1d8470,0x4cb
sub_5D8940,0x5d8940,0x1d8940,0x48
Frontend::sub_5D8990,0x5d8990,0x1d8990,0x7d
DrawText_5D8A10,0x5d8a10,0x1d8a10,0x3e0
sub_5D8DF0,0x5d8df0,0x1d8df0,0xb
sub_5D8E00,0x5d8e00,0x1d8e00,0x6f
UpdateWinXY_5D8E70,0x5d8e70,0x1d8e70,0x35
Init_FrameRateLightAndUnknown_5D8EB0,0x5d8eb0,0x1d8eb0,0xb6
ReadScreenSettings_5D8F70,0x5d8f70,0x1d8f70,0x164
Video_Render_Inits_5D90E0,0x5d90e0,0x1d90e0,0x14c
SetStartMode_5D9230,0x5d9230,0x1d9230,0x1c
sub_5D9250,0x5d9250,0x1d9250,0x24
IsFullScreen_5D9280,0x5d9280,0x1d9280,0xf
Vid_FindDevice_5D9290,0x5d9290,0x1d9290,0x2b
sub_5D92C0,0x5d92c0,0x1d92c0,0x6
sub_5D92D0,0x5d92d0,0x1d92d0,0xce
sub_5D93A0,0x5d93a0,0x1d93a0,0x150
HideCursor_5D94F0,0x5d94f0,0x1d94f0,0x11
sub_5D9510,0x5d9510,0x1d9510,0x14a
ShowCursor_5D9660,0x5d9660,0x1d9660,0x11
sub_5D9680,0x5d9680,0x1d9680,0xa
sub_5D9690,0x5d9690,0x1d9690,0x2d
sub_5D96C0,0x5d96c0,0x1d96c0,0xfc
GBH_GraphicsInit_5D97C0,0x5d97c0,0x1d97c0,0x31
GetHwndDCDeviceCaps_5D9800,0x5d9800,0x1d9800,0x2e
GBH_Graphis_DMA_Video_Free_5D9830,0x5d9830,0x1d9830,0x23
jGBH_Graphics_Free_5D9860,0x5d9860,0x1d9860,0x5
IsFullScreen_5D98D0,0x5d98d0,0x1d98d0,0x9
SetSavedGamma_5D98E0,0x5d98e0,0x1d98e0,0x26
SetGamma_5D9910,0x5d9910,0x1d9910,0x60
nullsub_364,0x5dbef0,0x1dbef0,0x1
nullsub_365,0x5dbf30,0x1dbf30,0x1
nullsub_366,0x5dc9c0,0x1dc9c0,0x1
nullsub_367,0x5dca10,0x1dca10,0x1
nullsub_369,0x5dcd00,0x1dcd00,0x1
Weapon_30::ctor_5DCD10,0x5dcd10,0x1dcd10,0x34
Weapon_30::dtor_5DCD50,0x5dcd50,0x1dcd50,0x36
Weapon_30::init_5DCD90,0x5dcd90,0x1dcd90,0x4b
Weapon_30::clear_5DCDE0,0x5dcde0,0x1dcde0,0x36
add_ammo_5DCE20,0x5dce20,0x1dce20,0x11
keen_bhaskara_0x30::add_ammo_capped_5DCE40,0x5dce40,0x1dce40,0x59
keen_bhaskara_0x30::is_max_capacity_5DCEA0,0x5dcea0,0x1dcea0,0x21
sub_5DCED0,0x5dced0,0x1dced0,0x19
sub_5DCEF0,0x5dcef0,0x1dcef0,0x27
keen_bhaskara_0x30::sub_5DCF40,0x5dcf40,0x1dcf40,0x1b
keen_bhaskara_0x30::sub_5DCF60,0x5dcf60,0x1dcf60,0x18b
keen_bhaskara_0x30::flamethrower_5DD0F0,0x5dd0f0,0x1dd0f0,0x194
keen_bhaskara_0x30::shotgun_5DD290,0x5dd290,0x1dd290,0x5c1
keen_bhaskara_0x30::pistol_5DD860,0x5dd860,0x1dd860,0x20e
keen_bhaskara_0x30::dual_pistol_5DDA70,0x5dda70,0x1dda70,0x2af
keen_bhaskara_0x30::smg_5DDD20,0x5ddd20,0x1ddd20,0x292
keen_bhaskara_0x30::throwable_5DDFC0,0x5ddfc0,0x1ddfc0,0x523
keen_bhaskara_0x30::sub_5DE4F0,0x5de4f0,0x1de4f0,0x413
sub_5DE910,0x5de910,0x1de910,0x772
sub_5DF270,0x5df270,0x1df270,0x54c
keen_bhaskara_0x30::sub_5DFB60,0x5dfb60,0x1dfb60,0x645
keen_bhaskara_0x30::shocker_5E06B0,0x5e06b0,0x1e06b0,0x48
keen_bhaskara_0x30::electro_batton_5E0740,0x5e0740,0x1e0740,0x1d4
keen_bhaskara_0x30::car_bomb_5E0AB0,0x5e0ab0,0x1e0ab0,0x60
keen_bhaskara_0x30::fire_truck_flamethrower_5E0B10,0x5e0b10,0x1e0b10,0x352
keen_bhaskara_0x30::fire_truck_gun_5E0E70,0x5e0e70,0x1e0e70,0x26b
keen_bhaskara_0x30::tank_main_gun_5E10E0,0x5e10e0,0x1e10e0,0x2f7
keen_bhaskara_0x30::army_gun_jeep_5E13E0,0x5e13e0,0x1e13e0,0x2f8
keen_bhaskara_0x30::oil_stain_5E1DC0,0x5e1dc0,0x1e1dc0,0x202
keen_bhaskara_0x30::car_mine_5E2550,0x5e2550,0x1e2550,0x1d4
keen_bhaskara_0x30::car_smg_5E2940,0x5e2940,0x1e2940,0x382
keen_bhaskara_0x30::sub_5E33C0,0x5e33c0,0x1e33c0,0x20
keen_bhaskara_0x30::sub_5E34B0,0x5e34b0,0x1e34b0,0x6d
keen_bhaskara_0x30::pull_trigger_5E3670,0x5e3670,0x1e3670,0x171
keen_bhaskara_0x30::rocket_5E3850,0x5e3850,0x1e3850,0x269
sub_5E3BD0,0x5e3bd0,0x1e3bd0,0x20
Weapon_8::allocate_5E3C10,0x5e3c10,0x1e3c10,0x43
Weapon_8::deallocate_5E3CB0,0x5e3cb0,0x1e3cb0,0x27
Weapon_8::allocate_5E3CE0,0x5e3ce0,0x1e3ce0,0x3d
Weapon_8::find_5E3D20,0x5e3d20,0x1e3d20,0x2a
Weapon_8::allocate_5E3D50,0x5e3d50,0x1e3d50,0x96
Weapon_8::alloc_car_weapon_5E3DF0,0x5e3df0,0x1e3df0,0x79
Weapon_8::get_max_ammo_capacity_5E3E70,0x5e3e70,0x1e3e70,0xd
Weapon_8::get_ammo_5E3E80,0x5e3e80,0x1e3e80,0xd
Weapon_8::ctor_5E3E90,0x5e3e90,0x1e3e90,0xce
Weapon_8::dtor_5E3F60,0x5e3f60,0x1e3f60,0x27
Sound_5E3F90,0x5e3f90,0x1e3f90,0x68
Weapon_30_Pool::dtor_5E4090,0x5e4090,0x1e4090,0x23
Fix16::sub_5E40C0,0x5e40c0,0x1e40c0,0x1e
Fix16::sub_5E40E0,0x5e40e0,0x1e40e0,0x51
Fix16::sub_5E4140,0x5e4140,0x1e4140,0x2b
nullsub_370,0x5e41a0,0x1e41a0,0x1
nullsub_371,0x5e41e0,0x1e41e0,0x1
nullsub_372,0x5e4ba0,0x1e4ba0,0x1
nullsub_373,0x5e4bf0,0x1e4bf0,0x1
goofy_thompson::static_dtor_5E4DD0,0x5e4dd0,0x1e4dd0,0xa
Start_GTA2Manager_5E4DE0,0x5e4de0,0x1e4de0,0xd3
ErrorMsgBox_5E4EC0,0x5e4ec0,0x1e4ec0,0x1c
WindowProc_5E4EE0,0x5e4ee0,0x1e4ee0,0x41c
Frontend::sub_5E53C0,0x5e53c0,0x1e53c0,0x30
WinMain_5E53F0,0x5e53f0,0x1e53f0,0x61e
Start_NetworkGame_5E5A30,0x5e5a30,0x1e5a30,0x32a
GetGTA2Version_5E5D60,0x5e5d60,0x1e5d60,0x7f
nullsub_374,0x5e8320,0x1e8320,0x1
nullsub_375,0x5e8360,0x1e8360,0x1
nullsub_376,0x5e8df0,0x1e8df0,0x1
nullsub_377,0x5e8e40,0x1e8e40,0x1
OutputDebugStringA,0x5e8f20,0x1e8f20,0x6
FreeLibrary,0x5e8f26,0x1e8f26,0x6
LoadLibraryA,0x5e8f2c,0x1e8f2c,0x6
LocalFree,0x5e8f32,0x1e8f32,0x6
FormatMessageA,0x5e8f38,0x1e8f38,0x6
GetLastError,0x5e8f3e,0x1e8f3e,0x6
GetDriveTypeA,0x5e8f44,0x1e8f44,0x6
lstrcatA,0x5e8f4a,0x1e8f4a,0x6
CloseHandle,0x5e8f50,0x1e8f50,0x6
OpenMutexA,0x5e8f56,0x1e8f56,0x6
Sleep,0x5e8f5c,0x1e8f5c,0x6
GetProcAddress,0x5e8f62,0x1e8f62,0x6
GetVersionExA,0x5e8f68,0x1e8f68,0x6
WideCharToMultiByte,0x5e8f6e,0x1e8f6e,0x6
GetTickCount,0x5e8f74,0x1e8f74,0x6
GetFileAttributesA,0x5e8f7a,0x1e8f7a,0x6
GetPrivateProfileStringA,0x5e8f80,0x1e8f80,0x6
FindClose,0x5e8f86,0x1e8f86,0x6
FindNextFileA,0x5e8f8c,0x1e8f8c,0x6
FindFirstFileA,0x5e8f92,0x1e8f92,0x6
CreateEventA,0x5e8f98,0x1e8f98,0x6
MultiByteToWideChar,0x5e8f9e,0x1e8f9e,0x6
lstrlenA,0x5e8fa4,0x1e8fa4,0x6
ReleaseMutex,0x5e8faa,0x1e8faa,0x6
CreateMutexA,0x5e8fb0,0x1e8fb0,0x6
DestroyWindow,0x5e8fb6,0x1e8fb6,0x6
MessageBoxA,0x5e8fbc,0x1e8fbc,0x6
wvsprintfA,0x5e8fc2,0x1e8fc2,0x6
TranslateMessage,0x5e8fc8,0x1e8fc8,0x6
DispatchMessageA,0x5e8fce,0x1e8fce,0x6
PeekMessageA,0x5e8fd4,0x1e8fd4,0x6
PostMessageA,0x5e8fda,0x1e8fda,0x6
ShowWindow,0x5e8fe0,0x1e8fe0,0x6
GetKeyboardLayoutNameA,0x5e8fe6,0x1e8fe6,0x6
wsprintfA,0x5e8fec,0x1e8fec,0x6
DialogBoxParamA,0x5e8ff2,0x1e8ff2,0x6
EnableWindow,0x5e8ff8,0x1e8ff8,0x6
GetDlgItem,0x5e8ffe,0x1e8ffe,0x6
SendDlgItemMessageA,0x5e9004,0x1e9004,0x6
SendMessageA,0x5e900a,0x1e900a,0x6
EndDialog,0x5e9010,0x1e9010,0x6
KillTimer,0x5e9016,0x1e9016,0x6
SetDlgItemTextA,0x5e901c,0x1e901c,0x6
GetWindowLongA,0x5e9022,0x1e9022,0x6
GetDlgItemTextA,0x5e9028,0x1e9028,0x6
SetWindowLongA,0x5e902e,0x1e902e,0x6
SetWindowTextA,0x5e9034,0x1e9034,0x6
CreateWindowExA,0x5e903a,0x1e903a,0x6
SetTimer,0x5e9040,0x1e9040,0x6
GetWindowTextA,0x5e9046,0x1e9046,0x6
CallWindowProcA,0x5e904c,0x1e904c,0x6
GetParent,0x5e9052,0x1e9052,0x6
GetDlgCtrlID,0x5e9058,0x1e9058,0x6
GetWindowRect,0x5e905e,0x1e905e,0x6
UpdateWindow,0x5e9064,0x1e9064,0x6
SetWindowPos,0x5e906a,0x1e906a,0x6
ShowCursor,0x5e9070,0x1e9070,0x6
GetClientRect,0x5e9076,0x1e9076,0x6
ReleaseDC,0x5e907c,0x1e907c,0x6
GetDC,0x5e9082,0x1e9082,0x6
SetForegroundWindow,0x5e9088,0x1e9088,0x6
FindWindowExA,0x5e908e,0x1e908e,0x6
DefWindowProcA,0x5e9094,0x1e9094,0x6
PostQuitMessage,0x5e909a,0x1e909a,0x6
GetSystemMetrics,0x5e90a0,0x1e90a0,0x6
RegisterClassA,0x5e90a6,0x1e90a6,0x6
LoadCursorA,0x5e90ac,0x1e90ac,0x6
LoadIconA,0x5e90b2,0x1e90b2,0x6
GetDeviceCaps,0x5e90b8,0x1e90b8,0x6
RegQueryValueExA,0x5e90be,0x1e90be,0x6
RegCloseKey,0x5e90c4,0x1e90c4,0x6
RegOpenKeyA,0x5e90ca,0x1e90ca,0x6
GetUserNameA,0x5e90d0,0x1e90d0,0x6
RegCreateKeyExA,0x5e90d6,0x1e90d6,0x6
RegSetValueExA,0x5e90dc,0x1e90dc,0x6
RegOpenKeyExA,0x5e90e2,0x1e90e2,0x6
RegDeleteValueA,0x5e90e8,0x1e90e8,0x6
ShellExecuteA,0x5e90ee,0x1e90ee,0x6
CoCreateInstance,0x5e90f4,0x1e90f4,0x6
CoUninitialize,0x5e90fa,0x1e90fa,0x6
CoInitialize,0x5e9100,0x1e9100,0x6
DirectInputCreateA,0x5e9106,0x1e9106,0x6
nullsub_378,0x5e9d34,0x1e9d34,0x3
nullsub_379,0x5e9d44,0x1e9d44,0x1
nullsub_380,0x5e9db4,0x1e9db4,0x3
nullsub_381,0x5e9dc4,0x1e9dc4,0x1
timeGetTime,0x5ea440,0x1ea440,0x6
DirectPlayLobbyCreateW,0x5ea446,0x1ea446,0x6
DirectPlayCreate,0x5ea44c,0x1ea44c,0x6
VerQueryValueA,0x5ea452,0x1ea452,0x6
GetFileVersionInfoA,0x5ea458,0x1ea458,0x6
GetFileVersionInfoSizeA,0x5ea45e,0x1ea45e,0x6
_BinkNextFrame@4,0x5ea464,0x1ea464,0x6
_BinkBufferBlit@12,0x5ea46a,0x1ea46a,0x6
_BinkBufferUnlock@4,0x5ea470,0x1ea470,0x6
_BinkBufferLock@4,0x5ea476,0x1ea476,0x6
_BinkCopyToBuffer@28,0x5ea47c,0x1ea47c,0x6
_BinkDoFrame@4,0x5ea482,0x1ea482,0x6
_BinkWait@4,0x5ea488,0x1ea488,0x6
_BinkClose@4,0x5ea48e,0x1ea48e,0x6
_BinkGetSummary@8,0x5ea494,0x1ea494,0x6
_BinkBufferClose@4,0x5ea49a,0x1ea49a,0x6
_BinkBufferOpen@16,0x5ea4a0,0x1ea4a0,0x6
_BinkBufferSetDDPrimary@4,0x5ea4a6,0x1ea4a6,0x6
_BinkOpen@8,0x5ea4ac,0x1ea4ac,0x6
_BinkSetIOSize@4,0x5ea4b2,0x1ea4b2,0x6
_BinkSetSoundSystem@8,0x5ea4b8,0x1ea4b8,0x6
_BinkOpenMiles@4,0x5ea4be,0x1ea4be,0x6
_BinkBufferCheckWinPos@12,0x5ea4c4,0x1ea4c4,0x6
_BinkBufferSetOffset@12,0x5ea4ca,0x1ea4ca,0x6
GBH_Graphics_Stub_5EA4D0,0x5ea4d0,0x1ea4d0,0x24
GBH_Graphics_Unload_5EA500,0x5ea500,0x1ea500,0x13e
GBH_Graphics_Free_5EA640,0x5ea640,0x1ea640,0x34
GBH_GraphicsLoadDll_5EA680,0x5ea680,0x1ea680,0xff6
GBH_GraphicsLoad_5EB680,0x5eb680,0x1eb680,0x4a
_AIL_set_digital_master_volume@8,0x5eb6ca,0x1eb6ca,0x6
_AIL_shutdown@0,0x5eb6d0,0x1eb6d0,0x6
_AIL_startup@0,0x5eb6d6,0x1eb6d6,0x6
_AIL_waveOutClose@4,0x5eb6dc,0x1eb6dc,0x6
_AIL_mem_alloc_lock@4,0x5eb6e2,0x1eb6e2,0x6
_AIL_waveOutOpen@16,0x5eb6e8,0x1eb6e8,0x6
_AIL_set_preference@8,0x5eb6ee,0x1eb6ee,0x6
_AIL_allocate_3D_sample_handle@4,0x5eb6f4,0x1eb6f4,0x6
_AIL_3D_provider_attribute@12,0x5eb6fa,0x1eb6fa,0x6
_AIL_release_3D_sample_handle@4,0x5eb700,0x1eb700,0x6
_AIL_set_sample_type@12,0x5eb706,0x1eb706,0x6
_AIL_init_sample@4,0x5eb70c,0x1eb70c,0x6
_AIL_allocate_sample_handle@4,0x5eb712,0x1eb712,0x6
_AIL_release_sample_handle@4,0x5eb718,0x1eb718,0x6
_AIL_mem_free_lock@4,0x5eb71e,0x1eb71e,0x6
_AIL_close_stream@4,0x5eb724,0x1eb724,0x6
_AIL_delay@4,0x5eb72a,0x1eb72a,0x6
_AIL_set_stream_volume@8,0x5eb730,0x1eb730,0x6
_AIL_stream_volume@4,0x5eb736,0x1eb736,0x6
_AIL_set_sample_address@12,0x5eb73c,0x1eb73c,0x6
_AIL_set_sample_volume@8,0x5eb742,0x1eb742,0x6
_AIL_set_sample_pan@8,0x5eb748,0x1eb748,0x6
_AIL_set_sample_playback_rate@8,0x5eb74e,0x1eb74e,0x6
_AIL_set_sample_loop_block@12,0x5eb754,0x1eb754,0x6
_AIL_set_sample_loop_count@8,0x5eb75a,0x1eb75a,0x6
_AIL_sample_status@4,0x5eb760,0x1eb760,0x6
_AIL_start_sample@4,0x5eb766,0x1eb766,0x6
_AIL_end_sample@4,0x5eb76c,0x1eb76c,0x6
_AIL_set_3D_sample_info@8,0x5eb772,0x1eb772,0x6
_AIL_set_3D_sample_volume@8,0x5eb778,0x1eb778,0x6
_AIL_set_3D_position@16,0x5eb77e,0x1eb77e,0x6
_AIL_set_3D_sample_float_distances@20,0x5eb784,0x1eb784,0x6
_AIL_set_3D_sample_playback_rate@8,0x5eb78a,0x1eb78a,0x6
_AIL_set_3D_sample_loop_block@12,0x5eb790,0x1eb790,0x6
_AIL_set_3D_sample_loop_count@8,0x5eb796,0x1eb796,0x6
_AIL_3D_sample_status@4,0x5eb79c,0x1eb79c,0x6
_AIL_start_3D_sample@4,0x5eb7a2,0x1eb7a2,0x6
_AIL_end_3D_sample@4,0x5eb7a8,0x1eb7a8,0x6
_AIL_set_3D_provider_preference@12,0x5eb7ae,0x1eb7ae,0x6
_AIL_open_3D_provider@4,0x5eb7b4,0x1eb7b4,0x6
_AIL_close_3D_provider@4,0x5eb7ba,0x1eb7ba,0x6
_AIL_enumerate_3D_providers@12,0x5eb7c0,0x1eb7c0,0x6
_AIL_digital_handle_release@4,0x5eb7c6,0x1eb7c6,0x6
_AIL_digital_handle_reacquire@4,0x5eb7cc,0x1eb7cc,0x6
_AIL_stream_status@4,0x5eb7d2,0x1eb7d2,0x6
_AIL_start_stream@4,0x5eb7d8,0x1eb7d8,0x6
_AIL_set_stream_loop_count@8,0x5eb7de,0x1eb7de,0x6
_AIL_open_stream@12,0x5eb7e4,0x1eb7e4,0x6
_AIL_set_stream_playback_rate@8,0x5eb7ea,0x1eb7ea,0x6
_AIL_stream_playback_rate@4,0x5eb7f0,0x1eb7f0,0x6
_AIL_set_stream_ms_position@8,0x5eb7f6,0x1eb7f6,0x6
_AIL_stream_ms_position@12,0x5eb7fc,0x1eb7fc,0x6
DMA_Video_Stub_5EB810,0x5eb810,0x1eb810,0x15
DMA_Video_Unload_5EB8C0,0x5eb8c0,0x1eb8c0,0xab
DMA_Video_LoadDll_5EB970,0x5eb970,0x1eb970,0x6f8
??0ios@@IAE@XZ,0x5ec070,0x1ec070,0x32
??_Gios@@UAEPAXI@Z,0x5ec0a2,0x1ec0a2,0x1c
??0ios@@QAE@PAVstreambuf@@@Z,0x5ec0be,0x1ec0be,0x3e
??0ios@@IAE@ABV0@@Z,0x5ec0fc,0x1ec0fc,0x20
??1ios@@UAE@XZ,0x5ec11c,0x1ec11c,0x29
?init@ios@@IAEXPAVstreambuf@@@Z,0x5ec145,0x1ec145,0x2f
??4ios@@IAEAAV0@ABV0@@Z,0x5ec174,0x1ec174,0x3b
?xalloc@ios@@SAHXZ,0x5ec1af,0x1ec1af,0x6a
??0ofstream@@QAE@XZ,0x5ec225,0x1ec225,0x86
sub_5EC2AB,0x5ec2ab,0x1ec2ab,0x2b
??0ofstream@@QAE@PBDHH@Z,0x5ec2d6,0x1ec2d6,0xb7
??0ofstream@@QAE@H@Z,0x5ec38d,0x1ec38d,0x89
??0ofstream@@QAE@HPADH@Z,0x5ec416,0x1ec416,0x8f
sub_5EC4A5,0x5ec4a5,0x1ec4a5,0x13
?open@ofstream@@QAEXPBDHH@Z,0x5ec525,0x1ec525,0x3c
unknown_libname_32,0x5ec561,0x1ec561,0x2f
??0filebuf@@QAE@XZ,0x5ec590,0x1ec590,0x1a
??_Gfilebuf@@UAEPAXI@Z,0x5ec5aa,0x1ec5aa,0x1c
??0filebuf@@QAE@H@Z,0x5ec5c6,0x1ec5c6,0x1f
??0filebuf@@QAE@HPADH@Z,0x5ec5e5,0x1ec5e5,0x48
??1filebuf@@UAE@XZ,0x5ec62d,0x1ec62d,0x45
?close@filebuf@@QAEPAV1@XZ,0x5ec672,0x1ec672,0x31
?overflow@filebuf@@UAEHH@Z,0x5ec6a3,0x1ec6a3,0x71
?sputc@streambuf@@QAEHH@Z,0x5ec714,0x1ec714,0x22
?underflow@filebuf@@UAEHXZ,0x5ec736,0x1ec736,0x90
?in_avail@streambuf@@QBEHXZ,0x5ec7c6,0x1ec7c6,0x10
?seekoff@filebuf@@UAEJJW4seek_dir@ios@@H@Z,0x5ec7d6,0x1ec7d6,0x44
?sync@filebuf@@UAEHXZ,0x5ec81a,0x1ec81a,0xd8
?setbuf@filebuf@@UAEPAVstreambuf@@PADH@Z,0x5ec8f2,0x1ec8f2,0x3f
?opfx@ostream@@QAEHXZ,0x5ec931,0x1ec931,0x29
?osfx@ostream@@QAEXXZ,0x5ec95a,0x1ec95a,0x80
??6ostream@@QAEAAV0@PBD@Z,0x5ec9da,0x1ec9da,0x29
?flush@ostream@@QAEAAV1@XZ,0x5eca03,0x1eca03,0x28
??0ostream@@IAE@XZ,0x5eca2b,0x1eca2b,0x36
sub_5ECA61,0x5eca61,0x1eca61,0x2b
??0ostream@@QAE@PAVstreambuf@@@Z,0x5eca8c,0x1eca8c,0x65
??0ostream@@IAE@ABV0@@Z,0x5ecaf1,0x1ecaf1,0x6e
sub_5ECB5F,0x5ecb5f,0x1ecb5f,0xf
??4ostream@@IAEAAV0@PAVstreambuf@@@Z,0x5ecb6e,0x1ecb6e,0x86
??0ostream_withassign@@QAE@XZ,0x5ecbf4,0x1ecbf4,0x5b
sub_5ECC4F,0x5ecc4f,0x1ecc4f,0x2b
??0ostream_withassign@@QAE@PAVstreambuf@@@Z,0x5ecc7a,0x1ecc7a,0x5e
sub_5ECCD8,0x5eccd8,0x1eccd8,0x13
?writepad@ostream@@AAEAAV1@PBD0@Z,0x5ecceb,0x1ecceb,0x16c
??6ostream@@QAEAAV0@E@Z,0x5ece57,0x1ece57,0x7c
?attach@filebuf@@QAEPAV1@H@Z,0x5eced3,0x1eced3,0x54
?open@filebuf@@QAEPAV1@PBDHH@Z,0x5ecf27,0x1ecf27,0x149
?setmode@filebuf@@QAEHH@Z,0x5ed070,0x1ed070,0x3f
??0streambuf@@IAE@XZ,0x5ed0af,0x1ed0af,0x2d
??_Gstreambuf@@UAEPAXI@Z,0x5ed0dc,0x1ed0dc,0x1c
??0streambuf@@IAE@PADH@Z,0x5ed0f8,0x1ed0f8,0x53
??1streambuf@@UAE@XZ,0x5ed14b,0x1ed14b,0x24
?setbuf@streambuf@@UAEPAV1@PADH@Z,0x5ed16f,0x1ed16f,0x34
?xsputn@streambuf@@UAEHPBDH@Z,0x5ed1a3,0x1ed1a3,0x56
?xsgetn@streambuf@@UAEHPADH@Z,0x5ed1f9,0x1ed1f9,0x97
?sync@streambuf@@UAEHXZ,0x5ed290,0x1ed290,0x17
?allocate@streambuf@@IAEHXZ,0x5ed2a7,0x1ed2a7,0x1e
?doallocate@streambuf@@MAEHXZ,0x5ed2c5,0x1ed2c5,0x2d
?setb@streambuf@@IAEXPAD0H@Z,0x5ed2f2,0x1ed2f2,0x30
sub_5ED322,0x5ed322,0x1ed322,0x6
?seekpos@streambuf@@UAEJJH@Z,0x5ed328,0x1ed328,0x12
?pbackfail@streambuf@@UAEHH@Z,0x5ed33a,0x1ed33a,0x5c
?sputbackc@streambuf@@QAEHD@Z,0x5ed396,0x1ed396,0x25
_malloc,0x5ed3bb,0x1ed3bb,0x12
__nh_malloc,0x5ed3cd,0x1ed3cd,0x2c
sub_5ED3F9,0x5ed3f9,0x1ed3f9,0x74
delete_5ED46D,0x5ed46d,0x1ed46d,0xb
_free,0x5ed478,0x1ed478,0x69
??2@YAPAXI@Z,0x5ed4e1,0x1ed4e1,0xe
?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z,0x5ed4ef,0x1ed4ef,0x2d
sub_5ED523,0x5ed523,0x1ed523,0x7
sub_5ED52A,0x5ed52a,0x1ed52a,0x7
sub_5ED531,0x5ed531,0x1ed531,0x7
?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z,0x5ed538,0x1ed538,0x4f
___CxxFrameHandler,0x5ed587,0x1ed587,0x36
___CxxLongjmpUnwind@4,0x5ed5bd,0x1ed5bd,0x1a
?_CallCatchBlock2@@YAPAXPAUEHRegistrationNode@@PBU_s_FuncInfo@@PAXHK@Z,0x5ed5d7,0x1ed5d7,0x54
?CatchGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUCatchGuardRN@@PAX2@Z,0x5ed62b,0x1ed62b,0x25
?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z,0x5ed650,0x1ed650,0xb4
?TranslatorGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUTranslatorGuardRN@@PAX2@Z,0x5ed704,0x1ed704,0x75
